token,RT,brown_bigram_surprisal,length,index
long,260.42857142857144,2.964111804962158,4,39102
cinematic,423.4,5.709049701690674,9,39103
stand-off,281.9,5.752273082733154,9,39104
between,206.0,3.0538039207458496,7,39105
the,147.5,0.4933936595916748,3,39106
Lumi�re,405.5,6.3352131843566895,7,39107
school,247.75,3.413804531097412,6,39108
(dedicated,182.125,4.921340465545654,10,39109
to,110.5,0.3328383564949035,2,39110
the,206.5,0.8707906603813171,3,39111
ethical,282.3333333333333,3.8873443603515625,7,39112
superiority,282.9,4.744517803192139,11,39113
of,0.0,1.134446382522583,2,39114
unmediated,550.2,6.3301544189453125,10,39115
photography),289.6,4.890739917755127,12,39116
and,144.33333333333334,1.8096036911010744,3,39117
the,157.75,1.09398090839386,3,39118
followers,198.3333333333333,5.057082176208496,9,39119
of,100.0,0.9920464754104614,2,39120
M�li�s,596.0,6.3301544189453125,6,39121
(equally,280.2,4.150289535522461,8,39122
passionate,267.2,4.901978492736816,10,39123
about,165.83333333333334,2.933666467666626,5,39124
film's,189.7,4.75600528717041,6,39125
ability,234.7,4.298398971557617,7,39126
to,307.0,0.2484692186117172,2,39127
play,197.28571428571428,2.77069354057312,4,39128
with,180.66666666666663,1.2246352434158323,4,39129
time,153.0,3.5862038135528564,4,39130
and,86.0,1.3247063159942627,3,39131
space,141.33333333333334,3.604870080947876,5,39132
like,224.0,3.4788942337036133,4,39133
putty),302.125,6.03690242767334,6,39134
has,142.33333333333334,2.7620620727539062,3,39135
finally,266.77777777777777,4.475333213806152,7,39136
been,186.3333333333333,3.929001092910767,4,39137
settled,243.22222222222223,3.847198486328125,7,39138
in,237.75,1.145371437072754,2,39139
favour,236.875,6.149592399597168,6,39140
of,115.0,0.8744598627090454,2,39141
fantasy.,402.44444444444446,4.530393123626709,8,39142
For,483.8333333333333,1.939103484153748,3,39143
such,309.0,2.3486452102661133,4,39144
"people,",250.125,2.843754291534424,7,39145
digital,269.8888888888889,5.530544281005859,7,39146
effects,232.11111111111111,3.994441270828247,7,39147
are,202.42857142857144,1.6029492616653442,3,39148
the,130.42857142857142,1.3679866790771484,3,39149
cinematic,294.0,5.332508087158203,9,39150
equivalent,348.2,4.286004066467285,10,39151
of,126.0,0.5014718770980835,2,39152
genetically,316.0,6.3301544189453125,11,39153
modified,245.25,4.611935615539551,8,39154
"foods,",218.5,4.328560829162598,6,39155
and,136.4,1.8062435388565063,3,39156
the,181.0,1.09398090839386,3,39157
only,218.11111111111111,2.409862518310547,4,39158
way,220.25,2.0174779891967773,3,39159
for,124.8,1.6889190673828125,3,39160
them,208.28571428571428,2.202366352081299,4,39161
to,159.0,1.1838154792785645,2,39162
guarantee,219.11111111111111,4.918857574462891,9,39163
the,173.75,2.1903483867645264,3,39164
purity,233.88888888888889,5.057082176208496,6,39165
of,167.0,0.6519285440444946,2,39166
their,183.875,2.014711856842041,5,39167
diet,186.6,4.819536209106445,4,39168
these,275.6666666666667,3.40575647354126,5,39169
days,120.75,1.7374287843704224,4,39170
is,66.0,2.099889278411865,2,39171
to,265.8,1.5520741939544678,2,39172
go,183.0,2.1279187202453613,2,39173
comprehensively,385.4,6.002702713012695,15,39174
"organic,",286.9,4.443722724914551,8,39175
refusing,314.8,4.974281311035156,8,39176
to,198.0,0.1193271726369857,2,39177
consume,243.9,6.1503448486328125,7,39178
anything,233.5,3.6718533039093018,8,39179
unless,149.42857142857142,4.423473358154297,6,39180
it,137.0,1.0658094882965088,2,39181
has,130.0,1.723029375076294,3,39182
come,165.0,2.0907561779022217,4,39183
from,163.6,1.185315489768982,4,39184
markets,288.55555555555554,4.791357517242432,7,39185
too,165.33333333333334,3.5053822994232178,3,39186
poor,198.0,4.626458644866943,4,39187
to,250.66666666666663,2.153902530670166,2,39188
afford,327.55555555555554,3.850536346435547,6,39189
technological,296.7,5.103639125823975,13,39190
adulteration.,458.7,5.794064044952393,13,39191
Anything,339.2,3.8470981121063232,8,39192
from,426.0,1.9773684740066528,4,39193
Mali,395.0,6.061075210571289,4,39194
or,180.0,2.430173635482788,2,39195
Iran,422.5,5.743256568908691,4,39196
can,237.8,2.952787637710572,3,39197
usually,376.5,3.031038284301758,7,39198
be,210.5,1.7495297193527222,2,39199
counted,270.1,3.829207420349121,7,39200
as,230.0,2.435874938964844,2,39201
safe.,295.55555555555554,4.314636707305908,5,39202
In,325.5,1.4966586828231812,2,39203
one,324.1666666666667,2.286623954772949,3,39204
respect,442.7,4.723651885986328,7,39205
the,170.2,2.7702770233154297,3,39206
Cassandras,593.2,6.3352131843566895,10,39207
are,298.5,2.455649137496948,3,39208
right.,360.77777777777777,2.929517269134521,6,39209
The,181.0,0.9189621806144714,3,39210
intermingling,627.8,6.3352131843566895,13,39211
of,344.5,1.810352563858032,2,39212
real,248.375,3.720559597015381,4,39213
and,113.33333333333331,1.6793742179870603,3,39214
computer,242.66666666666663,5.367971897125244,8,39215
generated,247.7,4.950138092041016,9,39216
is,219.75,2.521724939346313,2,39217
now,248.0,2.1061489582061768,3,39218
so,169.33333333333334,2.409482479095459,2,39219
sophisticated,231.7142857142857,5.074143409729004,13,39220
that,177.75,2.40147352218628,4,39221
it,204.66666666666663,1.5002046823501587,2,39222
descends,292.4,4.5481390953063965,8,39223
to,231.0,2.0443477630615234,2,39224
the,224.8,0.8707906603813171,3,39225
level,255.125,3.252626419067383,5,39226
of,168.33333333333334,0.4909487962722778,2,39227
individual,265.4,3.2610199451446533,10,39228
particles.,322.8,4.490179538726807,10,39229
In,131.0,1.4966586828231812,2,39230
the,195.1428571428572,0.5470973253250122,3,39231
film,249.75,3.442594051361084,4,39232
Pearl,235.0,4.993189811706543,5,39233
"Harbor,",233.42857142857144,0.7578507661819458,7,39234
for,153.5,2.3710272312164307,3,39235
"example,",202.11111111111111,1.7420873641967771,8,39236
real,165.0,4.656650066375732,4,39237
smoke,244.25,4.517233371734619,5,39238
and,315.0,1.135792851448059,3,39239
its,191.75,2.344372272491455,3,39240
computer-generated,562.7,5.899649620056152,18,39241
equivalent,260.1111111111111,4.164741039276123,10,39242
were,239.0,2.9907915592193604,4,39243
often,193.0,2.5719096660614014,5,39244
used,236.66666666666663,2.3467142581939697,4,39245
in,172.5,0.8173644542694092,2,39246
combination,274.6666666666667,3.750310897827149,11,39247
to,162.0,2.494070053100586,2,39248
achieve,261.55555555555554,2.864968061447144,7,39249
the,332.0,1.6398961544036863,3,39250
required,265.7,3.8329944610595694,8,39251
effect.,230.0,4.194100856781006,7,39252
Elsewhere,299.0,4.625380516052246,9,39253
computer,342.22222222222223,5.220664024353027,8,39254
effects,301.3333333333333,4.1704182624816895,7,39255
are,152.0,1.6029492616653442,3,39256
preferred,323.5,4.884052276611328,9,39257
to,182.5,0.6556717157363892,2,39258
the,371.0,0.8707906603813171,3,39259
real,274.4,3.0729663372039795,4,39260
thing,200.3333333333333,1.592135310173035,5,39261
because,234.0,3.686173915863037,7,39262
of,190.0,0.6057844161987305,2,39263
their,251.22222222222223,2.014711856842041,5,39264
biddability.,976.1,5.913974761962891,12,39265
In,203.66666666666663,1.4966586828231812,2,39266
Black,340.57142857142856,3.9695308208465576,5,39267
Hawk,239.5,5.0469489097595215,4,39268
Down,224.2,3.270287036895752,4,39269
there,188.125,2.1979455947875977,5,39270
was,152.75,0.6778467893600464,3,39271
no,236.0,1.7335057258605957,2,39272
difficulty,240.1,2.663198709487915,10,39273
in,157.0,0.9781326055526732,2,39274
achieving,238.7,4.356711864471436,9,39275
the,201.2,1.178715705871582,3,39276
dust,246.66666666666663,3.4068315029144287,4,39277
clouds,252.8,4.7613139152526855,6,39278
caused,175.42857142857142,4.133816242218018,6,39279
by,188.5,0.6171457767486572,2,39280
helicopter,179.16666666666666,5.9938836097717285,10,39281
rotor,276.57142857142856,5.098212718963623,5,39282
"wash,",311.0,4.682595252990723,5,39283
but,189.25,3.126816272735596,3,39284
it,231.25,1.261322021484375,2,39285
tended,261.1,5.401752471923828,6,39286
to,203.0,0.1859200894832611,2,39287
inconvenience,468.4,6.032962322235107,13,39288
the,210.4,2.13310980796814,3,39289
"actors,",210.2,4.542723655700684,7,39290
so,178.0,3.064459562301636,2,39291
the,233.66666666666663,1.5974810123443604,3,39292
ground,185.7142857142857,2.8470568656921387,6,39293
was,132.5,1.982262372970581,3,39294
dampened,270.875,5.854244709014893,8,39295
before,219.8571428571429,3.03518009185791,6,39296
filming,200.6,6.092751502990723,7,39297
and,197.66666666666663,1.8096036911010744,3,39298
the,176.4,1.09398090839386,3,39299
'real',301.0,3.0729663372039795,6,39300
effect,355.625,3.955273389816284,6,39301
added,283.9,4.38608455657959,5,39302
later.,288.2857142857143,3.90213680267334,6,39303
The,262.25,0.9189621806144714,3,39304
"result,",446.6,2.9104363918304443,7,39305
of,161.2,0.5057284235954285,2,39306
"course,",330.5,2.051088333129883,7,39307
was,194.66666666666663,2.3675308227539062,3,39308
realism,324.44444444444446,4.993054389953613,7,39309
-,389.0,4.295711517333984,1,39310
which,231.0,2.8177831172943115,5,39311
from,208.66666666666663,2.9365572929382324,4,39312
the,281.5,0.4879629015922546,3,39313
very,302.1428571428572,2.804827928543091,4,39314
beginning,317.6,2.6947736740112305,9,39315
of,334.5,0.6015992760658264,2,39316
cinema,313.75,5.927252769470215,6,39317
has,279.0,2.7620620727539062,3,39318
always,232.2,2.1381897926330566,6,39319
been,209.8333333333333,1.1890242099761963,4,39320
a,210.5,1.2965128421783447,1,39321
highly,279.5,3.512765884399414,6,39322
artificial,304.5,4.669253349304199,10,39323
substance.,254.875,4.403396129608154,10,39324
But,233.5,1.6021519899368286,3,39325
when,210.16666666666663,1.9420651197433472,4,39326
it,228.5,1.338571071624756,2,39327
comes,269.625,2.7179250717163086,5,39328
to,526.0,0.735529899597168,2,39329
the,216.16666666666663,0.8707906603813171,3,39330
suggestion,325.875,3.987743139266968,10,39331
that,274.7142857142857,0.7786827087402344,4,39332
CGI,297.57142857142856,6.333697319030762,3,39333
may,292.5,2.839789867401123,3,39334
be,198.8571428571429,0.4850961565971374,2,39335
fundamentally,314.8,5.24176549911499,13,39336
toxic,248.875,5.522276401519775,5,39337
to,202.0,2.0443477630615234,2,39338
the,161.4,0.8707906603813171,3,39339
cinematic,301.0,5.332508087158203,9,39340
"enterprise,",375.1,4.465383529663086,11,39341
its,168.0,3.2379472255706787,3,39342
enemies,296.6666666666667,4.685091972351074,7,39343
are,192.5,2.7266523838043213,3,39344
on,239.0,2.1782987117767334,2,39345
weaker,334.3333333333333,5.537160873413086,6,39346
ground.,281.125,4.004832744598389,7,39347
"True,",209.66666666666663,3.661898851394653,5,39348
it,155.66666666666666,2.958618640899658,2,39349
is,161.0,0.7738510370254517,2,39350
currently,245.0,2.977189064025879,9,39351
an,225.5,2.957586765289306,2,39352
overused,360.3333333333333,6.071249485015869,8,39353
"technology,",340.2,4.301828384399414,11,39354
prone,247.16666666666663,4.954656600952148,5,39355
to,278.3333333333333,0.1927074790000915,2,39356
distract,256.3,4.4589433670043945,8,39357
its,212.4,3.215201139450073,3,39358
devotees,205.57142857142856,5.496747970581055,8,39359
from,191.2,2.473649024963379,4,39360
humble,253.625,4.1938066482543945,6,39361
virtues,260.77777777777777,4.662837982177734,7,39362
such,183.8,3.2324740886688232,4,39363
as,166.66666666666666,0.8134760856628418,2,39364
narrative,305.7,5.120632171630859,9,39365
coherence,277.9,5.771905422210693,9,39366
and,117.0,1.8096036911010744,3,39367
psychological,404.4,3.56138277053833,13,39368
plausibility.,235.42857142857144,5.806861877441406,13,39369
Reviewing,389.8888888888889,5.224479675292969,9,39370
Vidocq,582.0,5.830657958984375,6,39371
-,351.2857142857143,3.958171367645264,1,39372
the,170.0,2.259683132171631,3,39373
first,218.7142857142857,2.0202202796936035,5,39374
film,175.22222222222223,4.301036834716797,4,39375
to,141.33333333333334,2.213092803955078,2,39376
be,179.0,1.182197093963623,2,39377
made,153.85714285714286,1.7403666973114014,4,39378
entirely,240.125,4.676065921783447,8,39379
with,221.16666666666663,2.2041258811950684,4,39380
digital,201.57142857142856,5.602168560028076,7,39381
cameras,236.5,4.919397830963135,7,39382
-,155.33333333333334,4.103545188903809,1,39383
the,125.5,2.259683132171631,3,39384
Hollywood,222.0,4.371673583984375,9,39385
Reporter,273.85714285714283,5.006738185882568,8,39386
offered,293.625,4.08920955657959,7,39387
what,289.5,3.464453220367432,4,39388
has,225.0,2.06537127494812,3,39389
become,252.625,1.7177164554595947,6,39390
a,103.5,0.7883093357086182,1,39391
fairly,274.75,3.134176731109619,6,39392
familiar,478.55555555555554,4.152881622314453,8,39393
coupling.,337.9,5.2272138595581055,9,39394
It,314.0,1.4451422691345217,2,39395
"was,",215.8333333333333,0.8285530209541321,4,39396
it,106.0,2.343395471572876,2,39397
"declared,",304.8888888888889,4.881335735321045,9,39398
'visually,353.0,5.441808223724365,9,39399
stunning,262.5,5.26887321472168,8,39400
and,0.0,1.2509863376617432,3,39401
stunningly,506.4,6.030075550079346,10,39402
"inane',",656.7,5.602208137512207,7,39403
a,194.0,2.395357370376587,1,39404
judgement,192.44444444444449,5.907042980194092,9,39405
which,214.5,2.6912097930908203,5,39406
you,228.25,2.2378480434417725,3,39407
might,313.2857142857143,2.1751701831817627,5,39408
do,220.0,2.2626543045043945,2,39409
well,225.0,2.149836301803589,4,39410
to,161.66666666666666,1.7246668338775637,2,39411
keep,286.625,2.2966761589050293,4,39412
on,161.0,1.9262595176696773,2,39413
hand,234.8571428571429,2.7551920413970947,4,39414
for,163.0,2.432293653488159,3,39415
the,165.2,0.7050951719284058,3,39416
release,214.6,4.610949516296387,7,39417
of,0.0,1.2979137897491455,2,39418
the,195.1428571428572,0.5706213116645813,3,39419
next,146.5,2.518099069595337,4,39420
Star,212.3333333333333,4.80776309967041,4,39421
Wars,181.1428571428572,4.480293273925781,4,39422
movie,186.625,4.844540596008301,5,39423
-,0.0,4.168030738830566,1,39424
shot,148.5,4.0471625328063965,4,39425
on,209.4,2.3089754581451416,2,39426
digital,292.0,5.756937980651856,7,39427
cameras,229.2,4.919397830963135,7,39428
in,153.0,2.0049376487731934,2,39429
three,211.0,3.0550975799560547,5,39430
"months,",296.0,1.7225923538208008,7,39431
followed,299.0,4.246629238128662,8,39432
by,204.0,0.4892393946647644,2,39433
18,254.11111111111111,3.699817657470703,2,39434
months,157.83333333333334,1.871920466423035,6,39435
of,144.0,0.959723711013794,2,39436
post-production,311.44444444444446,6.3301544189453125,15,39437
digital,245.44444444444449,4.976949691772461,7,39438
tweaking.,326.1,5.793235301971436,9,39439
But,148.5,1.6021519899368286,3,39440
this,298.2857142857143,1.822570562362671,4,39441
needn't,445.1111111111111,6.16005802154541,7,39442
mean,344.2857142857143,3.940279722213745,4,39443
the,224.0,1.4329346418380735,3,39444
death,299.6,3.1977903842926025,5,39445
of,190.6,0.8689216375350952,2,39446
art.,238.625,6.3301544189453125,4,39447
Quite,224.8,3.796856880187988,5,39448
the,218.2,1.7442137002944946,3,39449
opposite.,256.125,3.3463704586029053,9,39450
Predictions,317.3,6.236677169799805,11,39451
that,538.5,2.421945095062256,4,39452
sound,379.77777777777777,4.381138801574707,5,39453
would,393.0,3.051978826522827,5,39454
destroy,379.4,3.4704020023345947,7,39455
"cinema,",257.6666666666667,5.491321086883545,7,39456
and,223.66666666666663,1.8096036911010744,3,39457
then,332.75,1.9894301891326904,4,39458
that,352.5,1.9524000883102417,4,39459
colour,277.2857142857143,6.333697319030762,6,39460
would,175.75,2.6560146808624268,5,39461
fatally,209.9,5.764662742614746,7,39462
weaken,343.25,5.161202430725098,6,39463
its,253.25,3.1535913944244385,3,39464
"constitution,",399.3,4.635557651519775,13,39465
eventually,416.7,4.621295928955078,10,39466
proved,270.3333333333333,2.3223886489868164,6,39467
exaggerated.,411.6,4.866095066070557,12,39468
All,208.3333333333333,2.3960201740264893,3,39469
those,201.66666666666663,2.1378073692321777,5,39470
innovations,224.4,5.504215717315674,11,39471
needed,394.375,3.7763733863830566,6,39472
was,242.5,2.181568145751953,3,39473
artists,402.0,4.653460502624512,7,39474
who,180.16666666666663,1.857917547225952,3,39475
could,263.375,1.8861496448516848,5,39476
use,257.3333333333333,2.216498851776123,3,39477
them,252.25,2.09623646736145,4,39478
properly.,212.5555555555556,4.770310401916504,9,39479
And,199.6,1.6630104780197144,3,39480
even,199.375,2.3901302814483643,4,39481
now,160.0,2.032455921173096,3,39482
there,165.75,2.2749698162078857,5,39483
are,156.75,0.912998378276825,3,39484
signs,248.8333333333333,3.2087533473968506,5,39485
that,113.33333333333331,1.0756173133850098,4,39486
the,189.5,0.8798593282699585,3,39487
most,234.7142857142857,2.2198173999786377,4,39488
high-minded,539.5555555555555,5.859910011291504,11,39489
directors,197.66666666666663,4.9401044845581055,9,39490
are,253.5,2.7245144844055176,3,39491
intrigued,313.875,5.974018096923828,9,39492
by,181.0,0.9004831910133362,2,39493
the,178.0,0.5911795496940613,3,39494
ability,184.57142857142856,3.620293617248535,7,39495
of,228.0,1.2876079082489014,2,39496
computers,209.66666666666663,5.055567741394043,9,39497
to,152.5,2.093987226486206,2,39498
blur,175.0,6.1503448486328125,4,39499
the,170.33333333333334,2.13310980796814,3,39500
distinction,299.0,3.828325986862183,11,39501
between,220.8571428571429,0.5129515528678894,7,39502
our,144.4,2.816311836242676,3,39503
visual,224.0,4.595034599304199,6,39504
and,205.0,1.278624176979065,3,39505
emotional,287.1111111111111,3.832594633102417,9,39506
"perceptions,",264.57142857142856,4.888820171356201,12,39507
to,190.5,2.1323840618133545,2,39508
let,275.5,2.674107313156128,3,39509
them,223.28571428571428,1.3891730308532717,4,39510
write,341.42857142857144,4.901349067687988,5,39511
with,371.1666666666667,1.566625475883484,4,39512
light.,296.2857142857143,3.376704692840576,6,39513
In,186.5,1.4966586828231812,2,39514
The,205.0,0.5470973253250122,3,39515
Lady,252.8333333333333,3.746292114257813,4,39516
and,254.75,1.9977598190307613,3,39517
the,265.5,1.09398090839386,3,39518
"Duke,",219.75,4.168296813964844,5,39519
the,238.8333333333333,2.25288724899292,3,39520
veteran,318.5,4.367022037506104,7,39521
director,274.0,4.18933629989624,8,39522
Eric,196.5,5.860011100769043,4,39523
Rohmer,306.9,5.752273082733154,6,39524
used,275.2,3.36455512046814,4,39525
CGI,199.125,6.39015531539917,3,39526
to,164.6,1.923084735870361,2,39527
set,189.875,2.8237199783325195,3,39528
his,225.2,2.1747663021087646,3,39529
historical,285.1,4.172057628631592,10,39530
drama,195.44444444444449,4.380573749542236,5,39531
against,209.1,3.3180673122406006,7,39532
pastiches,301.0,6.181144714355469,9,39533
of,136.33333333333334,1.810352563858032,2,39534
period,405.0,4.234106063842773,6,39535
painting,269.6,4.683504104614258,8,39536
and,189.0,1.4453481435775757,3,39537
"printmaking,",339.1111111111111,6.030075550079346,12,39538
rather,232.0,3.4834964275360107,6,39539
than,167.85714285714286,0.3194852173328399,4,39540
a,210.0,1.1121009588241575,1,39541
conventional,280.9,3.770782470703125,12,39542
reconstruction.,301.25,4.9069437980651855,15,39543
Instead,219.0,3.0807864665985107,7,39544
of,265.3333333333333,0.148482009768486,2,39545
painting,250.9,3.847692251205444,8,39546
out,165.2,3.092831611633301,3,39547
"anachronism,",852.3333333333334,6.282928466796875,12,39548
he,255.5,2.822349786758423,2,39549
used,243.7142857142857,2.697204351425171,4,39550
the,193.75,1.4936363697052002,3,39551
technology,232.1,4.64467716217041,10,39552
to,121.5,1.9551410675048828,2,39553
paint,235.66666666666663,3.386326313018799,5,39554
in,380.6,1.3054715394973757,2,39555
period.,435.75,4.391975402832031,7,39556
Others,235.125,3.2078752517700195,6,39557
will,236.5,2.072300672531128,4,39558
come,227.66666666666663,2.1023740768432617,4,39559
who,259.2857142857143,3.5352766513824463,3,39560
will,256.3333333333333,1.7622132301330566,4,39561
make,262.42857142857144,2.102858066558838,4,39562
even,283.1666666666667,2.8930585384368896,4,39563
subtler,278.0,6.011888980865479,7,39564
use,215.8,3.5072922706604004,3,39565
of,173.0,0.4429293274879455,2,39566
the,130.6,0.5706213116645813,3,39567
opportunity,173.57142857142858,3.399291515350342,11,39568
to,157.0,0.3358019590377807,2,39569
align,202.5,6.1503448486328125,5,39570
what,287.8,3.225713968276977,4,39571
they,256.8333333333333,1.341212034225464,4,39572
see,192.8571428571429,2.8851709365844727,3,39573
in,208.2,1.9296141862869265,2,39574
their,223.75,1.9129403829574585,5,39575
heads,206.28571428571428,2.4415066242218018,5,39576
with,200.2,2.055380344390869,4,39577
what,247.42857142857144,2.401323080062866,4,39578
we,199.0,1.4960685968399048,2,39579
all,272.57142857142856,2.0035934448242188,3,39580
eventually,380.0,4.844592571258545,10,39581
see,282.0,3.912290096282959,3,39582
on,201.0,2.46032190322876,2,39583
the,219.75,0.4352611899375915,3,39584
screen.,196.625,3.636335849761963,7,39585
We,215.0,1.9962623119354248,2,39586
are,213.57142857142856,1.0943523645401,3,39587
in,205.5,1.6786950826644895,2,39588
at,277.5,2.8133974075317383,2,39589
the,289.0,0.5093869566917419,3,39590
"birth,",255.25,4.1056976318359375,6,39591
in,198.75,2.098337888717652,2,39592
"fact,",214.4,2.1446635723114014,5,39593
of,0.0,1.5172572135925293,2,39594
the,200.6,0.5706213116645813,3,39595
most,190.8571428571429,2.2198173999786377,4,39596
intensively,262.6,5.859910011291504,11,39597
manipulated,199.4,5.466753959655762,11,39598
cinema,227.1428571428572,5.349371433258057,6,39599
we've,229.8,4.693883895874023,5,39600
ever,140.66666666666666,3.869498014450073,4,39601
known,171.42857142857142,2.1226632595062256,5,39602
-,0.0,4.451639175415039,1,39603
and,237.0,1.936176896095276,3,39604
that,219.66666666666663,1.9386656284332275,4,39605
manipulation,251.66666666666663,5.521528720855713,12,39606
will,167.5,2.861131191253662,4,39607
not,201.4,1.3177889585494995,3,39608
always,236.9,2.188122510910034,6,39609
be,225.0,1.4115753173828125,2,39610
bent,165.5,4.820716857910156,4,39611
solely,356.0,4.615821838378906,6,39612
on,201.0,0.7403488755226135,2,39613
making,278.75,4.51468563079834,6,39614
teenagers,244.5,5.355669498443604,9,39615
moan,259.7142857142857,5.602208137512207,4,39616
'awesome'.,289.125,5.205883502960205,10,39617
The,176.5,0.9189621806144714,3,39618
battle,340.42857142857144,3.3424181938171387,6,39619
is,229.5,1.8918956518173216,2,39620
already,218.28571428571428,2.829596757888794,7,39621
"lost,",182.57142857142856,3.0012073516845703,5,39622
but,197.0,3.226413488388061,3,39623
in,304.6666666666667,1.6420315504074097,2,39624
the,135.0,0.5470973253250122,3,39625
end,215.5,2.528235912322998,3,39626
there,154.4,3.730948686599731,5,39627
may,227.375,2.116204023361206,3,39628
be,220.75,0.4850961565971374,2,39629
no,288.4,2.080890655517578,2,39630
losers.,282.0,5.934223651885986,7,39631
It,194.8,1.4451422691345217,2,39632
would,245.66666666666663,1.5197980403900146,5,39633
be,118.0,0.651138961315155,2,39634
a,152.0,1.2896203994750977,1,39635
pity,220.0,4.124558925628662,4,39636
if,193.0,3.2344467639923096,2,39637
celebrations,347.55555555555554,6.3013763427734375,12,39638
of,178.0,1.931615710258484,2,39639
the,219.28571428571428,0.5706213116645813,3,39640
Queen's,181.0,4.776889324188232,7,39641
golden,240.5555555555556,4.523897171020508,6,39642
jubilee,147.57142857142858,5.837629795074463,7,39643
became,219.5,3.5162553787231445,6,39644
confused,190.5,4.618578433990479,8,39645
with,168.2,0.970580518245697,4,39646
the,126.5,0.6727896332740784,3,39647
debate,198.3333333333333,4.225259304046631,6,39648
about,212.7142857142857,3.001226663589477,5,39649
the,193.5,0.7358765006065369,3,39650
future,240.8,2.8570168018341064,6,39651
of,0.0,1.097097635269165,2,39652
the,194.0,0.5706213116645813,3,39653
monarchy.,259.0,6.3352131843566895,9,39654
The,241.0,0.9189621806144714,3,39655
one,322.1428571428572,2.677067518234253,3,39656
looks,255.9,3.299373149871826,5,39657
back,258.5,2.4578499794006348,4,39658
in,204.0,1.204483985900879,2,39659
"gratitude,",248.0,5.622942924499512,10,39660
the,172.0,2.188632011413574,3,39661
other,227.125,2.2207162380218506,5,39662
contemplates,356.55555555555554,5.83378267288208,12,39663
the,199.5,0.6003509759902954,3,39664
serious,266.875,4.428235054016113,7,39665
issue,261.875,3.963824510574341,5,39666
of,185.0,0.896048903465271,2,39667
how,240.5,3.0496294498443604,3,39668
the,178.16666666666666,1.3455244302749634,3,39669
next,215.66666666666663,2.518099069595337,4,39670
head,258.7142857142857,4.135892391204834,4,39671
of,138.33333333333334,0.8672098517417908,2,39672
state,199.16666666666663,2.681381225585937,5,39673
and,215.0,1.3777004480361938,3,39674
those,241.16666666666663,2.8110339641571045,5,39675
thereafter,289.375,4.956166744232178,10,39676
should,231.11111111111111,3.323807954788208,6,39677
be,187.25,0.4147309064865112,2,39678
chosen.,193.0,3.574812889099121,7,39679
In,251.5,1.4966586828231812,2,39680
our,256.0,2.2355055809021,3,39681
private,179.625,4.041327953338623,7,39682
lives,224.22222222222223,4.3108344078063965,5,39683
we,255.8,2.4761104583740234,2,39684
try,177.4,3.9603238105773926,3,39685
to,145.0,0.2275416254997253,2,39686
avoid,234.875,2.889517068862915,5,39687
muddling,251.1428571428572,5.720634460449219,8,39688
up,189.3333333333333,2.910561800003052,2,39689
the,188.6,0.9209807515144348,3,39690
two,301.8333333333333,2.405425310134888,3,39691
things.,241.0,2.318737030029297,7,39692
We,187.5,1.9962623119354248,2,39693
don't,217.875,2.1305058002471924,5,39694
say,239.0,3.252399444580078,3,39695
thank,258.75,5.406442642211914,5,39696
you,158.6,0.2025442570447921,3,39697
to,313.4,1.63779878616333,2,39698
somebody,306.8888888888889,4.143362998962402,8,39699
for,237.8571428571429,2.448345899581909,3,39700
a,142.5,1.073637843132019,1,39701
job,284.6,2.776857376098633,3,39702
well,215.6,2.173421621322632,4,39703
done,134.16666666666666,2.778480291366577,4,39704
over,176.0,3.3897268772125244,4,39705
many,203.88888888888889,4.02106523513794,4,39706
years,200.0,1.424309492111206,5,39707
and,291.0,1.6190743446350098,3,39708
at,268.8,2.361663579940796,2,39709
the,206.0,0.5093869566917419,3,39710
very,234.5,2.804827928543091,4,39711
same,178.0,2.944798231124878,4,39712
"ceremony,",231.5,4.959630489349365,9,39713
so,183.0,3.154718399047852,2,39714
to,261.3,2.032047748565674,2,39715
"speak,",236.44444444444449,2.6938745975494385,6,39716
when,252.8,3.2493276596069336,4,39717
the,171.0,0.7433745861053467,3,39718
presentations,304.0,5.594943046569824,13,39719
are,239.0,2.5769121646881104,3,39720
made,243.375,2.1566319465637207,4,39721
and,152.66666666666666,1.9317337274551392,3,39722
the,201.0,1.09398090839386,3,39723
speeches,267.0,4.921862602233887,8,39724
"given,",179.25,3.880593776702881,6,39725
loudly,216.7,4.9595046043396,6,39726
discuss,305.8888888888889,4.856146335601807,7,39727
whether,180.2,3.9977097511291504,7,39728
it,60.0,1.1377331018447876,2,39729
couldn't,121.33333333333331,3.71382188796997,8,39730
all,357.6666666666667,3.212256669998169,3,39731
be,223.5,2.8603932857513428,2,39732
done,234.42857142857144,1.9605348110198968,4,39733
better,229.0,3.0715787410736084,6,39734
in,176.0,1.825988292694092,2,39735
the,202.125,0.5470973253250122,3,39736
future.,190.375,2.8570168018341064,7,39737
We,183.5,1.9962623119354248,2,39738
leave,327.44444444444446,3.4354114532470703,5,39739
that,210.375,2.0120561122894287,4,39740
for,228.0,2.4388043880462646,3,39741
another,238.875,2.5900917053222656,7,39742
day.,95.25,2.0795679092407227,4,39743
Let,267.1666666666667,2.851523876190185,3,39744
us,190.16666666666663,0.8017935752868652,2,39745
cast,188.5,4.763345241546631,4,39746
our,229.3333333333333,2.2379472255706787,3,39747
minds,239.6,2.681312084197998,5,39748
back,208.28571428571428,2.374617576599121,4,39749
50,195.25,4.840018272399902,2,39750
