word	sentid	sentpos	wlen	surp	entropy	entred
journalist	447	21	10	8.779671669006348	9.974746704101562	0.12607192993164062
Charles	447	22	7	7.923656463623047	7.412413120269775	2.562333583831787
<unk>	447	23	5	0.9302926659584045	6.115712642669678	1.2967004776000977
<unk>	447	24	5	4.908247470855713	7.502317905426025	0
That	448	0	4	10.167810440063477	5.634664058685303	0
crowds	448	1	6	18.804922103881836	6.860409259796143	0
of	448	2	2	4.001896381378174	6.929912090301514	0
people	448	3	6	7.284808158874512	7.548030376434326	0
often	448	4	5	9.47141170501709	7.4583282470703125	0.08970212936401367
behave	448	5	6	12.620884895324707	9.450203895568848	0
<unk>	448	6	5	7.54185676574707	4.826182842254639	4.624021053314209
was	448	7	3	12.202357292175293	5.568789482116699	0
the	448	8	3	4.096837997436523	9.305912971496582	0
main	448	9	4	7.025952339172363	10.03885269165039	0
thesis	448	10	6	17.272533416748047	9.911835670471191	0.12701702117919922
of	448	11	2	2.025212287902832	4.307801246643066	5.604034423828125
the	448	12	3	0.821090579032898	5.005583763122559	0
<unk>	448	13	5	3.643836259841919	10.532779693603516	0
and	448	14	3	3.3210132122039795	6.983378887176514	3.549400806427002
<unk>	448	15	5	1.6407313346862793	7.5756144523620605	0
<unk>	448	16	5	3.567847728729248	6.7090349197387695	0.866579532623291
was	448	17	3	10.330415725708008	5.1276702880859375	1.581364631652832
one	448	18	3	7.583098888397217	8.52318000793457	0
of	448	19	2	0.06696701049804688	0.5909726619720459	7.932207345962524
the	448	20	3	0.4009626805782318	2.4411497116088867	0
primary	448	21	7	8.85798454284668	6.418801307678223	0
<unk>	448	22	5	3.858238458633423	10.224454879760742	0
According	449	0	9	10.853015899658203	5.634664058685303	0
to	449	1	2	0.0037673444021493196	0.03681434318423271	5.59784971550107
<unk>	449	2	5	2.7015602588653564	7.066599369049072	0
at	449	3	2	9.378780364990234	4.734289646148682	2.3323097229003906
one	449	4	3	8.831007957458496	4.047700881958008	0.6865887641906738
point	449	5	5	1.6526097059249878	3.703944444656372	0.34375643730163574
twelve	449	6	6	16.8795108795166	3.992159605026245	0
acres	449	7	5	12.963930130004883	4.39810848236084	0
of	449	8	2	2.146192789077759	3.9088797569274902	0.4892287254333496
land	449	9	4	9.629355430603027	9.109759330749512	0
were	449	10	4	4.285688877105713	6.415303707122803	2.694455623626709
offered	449	11	7	8.928757667541504	9.2382173538208	0
for	449	12	3	4.874176979064941	4.066083908081055	5.172133445739746
a	449	13	1	3.5817480087280273	7.370092391967773	0
<unk>	449	14	5	5.278425693511963	9.971390724182129	0
Augustus	449	15	8	18.722002029418945	8.562443733215332	1.4089469909667969
<unk>	449	16	5	1.5417685508728027	7.620648384094238	0.9417953491210938
He	450	0	2	6.958529949188232	5.634664058685303	0
claims	450	1	6	11.567264556884766	6.967998027801514	0
that	450	2	4	1.1173980236053467	3.7165660858154297	3.251431941986084
many	450	3	4	8.470705032348633	5.538403034210205	0
such	450	4	4	8.005560874938965	5.082056522369385	0.4563465118408203
investors	450	5	9	14.393935203552246	10.211336135864258	0
ruined	450	6	6	19.684715270996094	5.5615010261535645	4.649835109710693
by	450	7	2	8.510995864868164	6.104490280151367	0
the	450	8	3	1.7342071533203125	7.733312129974365	0
fall	450	9	4	13.375443458557129	10.776209831237793	0
in	450	10	2	9.043047904968262	1.6977646350860596	9.078445196151733
prices	450	11	6	18.191308975219727	6.752748966217041	0
were	450	12	4	6.5897626876831055	5.707831859588623	1.044917106628418
<unk>	450	13	5	5.03126335144043	9.283082962036133	0
and	450	14	3	3.194333553314209	5.692811012268066	3.5902719497680664
Dutch	450	15	5	18.126310348510742	9.55056095123291	0
commerce	450	16	8	11.384658813476562	9.841327667236328	0
suffered	450	17	8	11.723966598510742	7.565718173980713	2.2756094932556152
a	450	18	1	3.7107527256011963	7.628898620605469	0
severe	450	19	6	7.971298694610596	9.88467788696289	0
<unk>	450	20	5	5.380182266235352	9.099803924560547	0.7848739624023438
In	451	0	2	5.646580696105957	5.634664058685303	0
<unk>	451	1	5	5.194916248321533	7.144162654876709	0
<unk>	451	2	5	3.274543523788452	5.131249904632568	2.0129127502441406
the	451	3	3	6.288488388061523	4.084539413452148	1.04671049118042
<unk>	451	4	5	2.3524725437164307	9.169633865356445	0
<unk>	451	5	5	2.2809128761291504	7.291821002960205	1.8778128623962402
<unk>	451	6	5	2.825533866882324	7.269871234893799	0.02194976806640625
sought	451	7	6	12.890049934387207	6.969320297241211	0.3005509376525879
help	451	8	4	13.744717597961426	5.169203758239746	1.8001165390014648
from	451	9	4	2.093919277191162	4.74646520614624	0.42273855209350586
the	451	10	3	1.09898042678833	6.133955478668213	0
government	451	11	10	8.468955039978027	10.440125465393066	0
of	451	12	2	4.032981872558594	4.644731521606445	5.795393943786621
the	451	13	3	1.3700840473175049	7.040771484375	0
<unk>	451	14	5	3.914314031600952	8.738950729370117	0
which	451	15	5	8.593873977661133	7.177015781402588	1.5619349479675293
responded	451	16	9	12.091696739196777	7.072531223297119	0.10448455810546875
by	451	17	2	3.3070578575134277	4.493829727172852	2.5787014961242676
declaring	451	18	9	10.98794174194336	6.352639198303223	0
that	451	19	4	4.107180118560791	5.236364841461182	1.116274356842041
anyone	451	20	6	11.932333946228027	5.266824245452881	0
who	451	21	3	4.5114336013793945	5.919875144958496	0
had	451	22	3	1.8897851705551147	5.282442092895508	0.6374330520629883
bought	451	23	6	9.139415740966797	8.29254150390625	0
contracts	451	24	9	15.472116470336914	7.277862548828125	1.014678955078125
to	451	25	2	4.554535865783691	5.795853137969971	1.4820094108581543
purchase	451	26	8	15.361064910888672	6.811391353607178	0
bulbs	451	27	5	18.510616302490234	6.055731296539307	0.7556600570678711
in	451	28	2	5.159842014312744	6.023986339569092	0.031744956970214844
the	451	29	3	1.2096465826034546	6.275534629821777	0
future	451	30	6	7.933257102966309	9.976420402526855	0
could	451	31	5	9.120333671569824	5.807013511657715	4.169406890869141
void	451	32	4	20.52936553955078	5.566408157348633	0.24060535430908203
their	451	33	5	9.128252983093262	4.816427230834961	0.7499809265136719
contract	451	34	8	11.837996482849121	10.054847717285156	0
by	451	35	2	8.1526460647583	3.345715045928955	6.709132671356201
payment	451	36	7	14.492630004882812	8.138228416442871	0
of	451	37	2	3.9534497261047363	3.729487419128418	4.408740997314453
a	451	38	1	5.045834064483643	8.437019348144531	0
ten	451	39	3	10.725884437561035	9.317625999450684	0
percent	451	40	7	7.596528053283691	1.8856242895126343	7.432001709938049
<unk>	451	41	5	5.500033855438232	7.109066009521484	0
Attempts	452	0	8	15.123836517333984	5.634664058685303	0
that	452	1	4	9.03453540802002	2.493544101715088	3.141119956970215
were	452	2	4	2.713690757751465	7.5252461433410645	0
made	452	3	4	5.933043479919434	9.427421569824219	0
to	452	4	2	2.0550146102905273	5.34604549407959	4.081376075744629
resolve	452	5	7	12.573288917541504	8.811294555664062	0
the	452	6	3	1.0685614347457886	5.7561821937561035	3.055112361907959
situation	452	7	9	7.3667144775390625	11.014339447021484	0
to	452	8	2	4.988231182098389	5.344048023223877	5.670291423797607
the	452	9	3	1.6619666814804077	7.622806549072266	0
satisfaction	452	10	12	19.35866928100586	10.71383285522461	0
of	452	11	2	0.25607678294181824	1.329030156135559	9.38480269908905
all	452	12	3	8.166154861450195	5.295280933380127	0
parties	452	13	7	11.328737258911133	7.787763595581055	0
were	452	14	4	7.80832052230835	4.961193561553955	2.8265700340270996
<unk>	452	15	5	4.623863697052002	9.597949981689453	0
The	453	0	3	3.6612181663513184	5.634664058685303	0
<unk>	453	1	5	2.9621829986572266	10.153865814208984	0
finally	453	2	7	15.092741966247559	7.528629779815674	2.6252360343933105
<unk>	453	3	5	4.615758419036865	9.269962310791016	0
<unk>	453	4	5	4.618943691253662	6.124311923980713	3.1456503868103027
<unk>	453	5	5	3.3699636459350586	6.1478495597839355	0
with	453	6	4	5.880448818206787	5.357021808624268	0.790827751159668
individuals	453	7	11	15.30053997039795	5.715881824493408	0
stuck	453	8	5	18.32582664489746	6.268182754516602	0
with	453	9	4	5.233668804168701	4.001428604125977	2.266754150390625
the	453	10	3	1.9985789060592651	6.841690540313721	0
bulbs	453	11	5	15.213127136230469	10.316595077514648	0
they	453	12	4	9.295794486999512	4.731070041656494	5.585525035858154
held	453	13	4	8.348260879516602	8.615663528442383	0
at	453	14	2	5.52971076965332	6.260336875915527	2.3553266525268555
the	453	15	3	1.2199742794036865	5.628806114196777	0.63153076171875
end	453	16	3	3.708376884460449	8.089831352233887	0
of	453	17	2	0.12161129713058472	0.7407732009887695	7.349058151245117
the	453	18	3	0.5085748434066772	3.1779890060424805	0
<unk>	453	19	5	5.763084411621094	8.81297779083252	0
No	454	0	2	10.22485065460205	5.634664058685303	0
court	454	1	5	15.290738105773926	9.461625099182129	0
would	454	2	5	8.632567405700684	8.531353950500488	0.9302711486816406
enforce	454	3	7	14.519383430480957	6.141139984130859	2.390213966369629
payment	454	4	7	21.272079467773438	2.856314182281494	3.2848258018493652
of	454	5	2	2.274583578109741	4.24308967590332	0
a	454	6	1	3.2333390712738037	7.509251594543457	0
<unk>	454	7	5	3.9624927043914795	10.071333885192871	0
since	454	8	5	13.074892044067383	8.180261611938477	1.8910722732543945
judges	454	9	6	19.807180404663086	5.789816379547119	2.3904452323913574
regarded	454	10	8	14.210088729858398	4.876734256744385	0.9130821228027344
the	454	11	3	2.6967484951019287	3.445826530456543	1.4309077262878418
debts	454	12	5	16.375070571899414	10.356036186218262	0
as	454	13	2	1.0012569427490234	3.878485679626465	6.477550506591797
contracted	454	14	10	16.90822410583496	5.7763495445251465	0
through	454	15	7	8.000068664550781	3.6767313480377197	2.0996181964874268
<unk>	454	16	5	4.632788181304932	6.025230407714844	0
and	454	17	3	3.7427423000335693	5.792112350463867	0.23311805725097656
thus	454	18	4	9.749833106994629	8.280731201171875	0
not	454	19	3	7.4844069480896	9.457564353942871	0
<unk>	454	20	5	4.165480613708496	9.089909553527832	0.36765480041503906
by	454	21	2	6.389533042907715	6.722115993499756	2.367793560028076
<unk>	454	22	5	4.228979587554932	7.628711700439453	0
Although	455	0	8	9.47872257232666	5.634664058685303	0
<unk>	455	1	5	5.482036590576172	5.533214569091797	0.10144948959350586
book	455	2	4	15.32831859588623	6.894600868225098	0
is	455	3	2	4.62980318069458	7.5607452392578125	0
a	455	4	1	3.3103761672973633	7.9726762771606445	0
classic	455	5	7	10.116835594177246	9.75291633605957	0
that	455	6	4	6.781604766845703	8.676084518432617	1.0768318176269531
many	455	7	4	10.665663719177246	7.924675941467285	0.751408576965332
publishing	455	8	10	18.688385009765625	7.361842632293701	0.562833309173584
houses	455	9	6	9.046195030212402	9.36027717590332	0
continue	455	10	8	10.828255653381348	4.966763019561768	4.393514156341553
<unk>	455	11	5	10.564899444580078	3.0613112449645996	1.905451774597168
<unk>	455	12	5	6.658132076263428	5.732241630554199	0
his	455	13	3	10.216341972351074	5.146180152893066	0.5860614776611328
account	455	14	7	12.440604209899902	10.18770980834961	0
is	455	15	2	8.662161827087402	4.273590564727783	5.914119243621826
<unk>	455	16	5	4.3401055335998535	8.369942665100098	0
Many	456	0	4	9.67241382598877	5.634664058685303	0
modern	456	1	6	10.477995872497559	6.999928951263428	0
scholars	456	2	8	10.434000968933105	9.948603630065918	0
believe	456	3	7	7.987647533416748	7.495325088500977	2.4532785415649414
the	456	4	3	3.7775652408599854	2.8665130138397217	4.628812074661255
<unk>	456	5	5	4.205256938934326	10.694466590881348	0
was	456	6	3	4.767502307891846	6.92437219619751	3.770094394683838
not	456	7	3	4.432537078857422	7.660529136657715	0
as	456	8	2	6.266965389251709	8.758513450622559	0
extraordinary	456	9	13	14.506072998046875	6.971121311187744	1.7873921394348145
as	456	10	2	1.4263945817947388	5.014552116394043	1.9565691947937012
<unk>	456	11	5	5.918881416320801	7.080811977386475	0
<unk>	456	12	5	6.449425220489502	4.794562816619873	2.2862491607666016
with	456	13	4	7.102738380432129	4.266621112823486	0.5279417037963867
some	456	14	4	6.666285514831543	6.81447696685791	0
arguing	456	15	7	14.427861213684082	8.677087783813477	0
that	456	16	4	2.2726314067840576	5.396222114562988	3.2808656692504883
the	456	17	3	1.8992360830307007	6.159690856933594	0
price	456	18	5	12.056610107421875	11.0739164352417	0
changes	456	19	7	12.291702270507812	4.935333728790283	6.138582706451416
may	456	20	3	11.643338203430176	5.981585502624512	0
not	456	21	3	2.8610312938690186	4.292275428771973	1.689310073852539
have	456	22	4	2.7670373916625977	5.241673946380615	0
constituted	456	23	11	14.820624351501465	5.979544639587402	0
a	456	24	1	2.8375658988952637	7.843960285186768	0
<unk>	456	25	5	4.221644401550293	10.208346366882324	0
Research	457	0	8	14.81378173828125	5.634664058685303	0
on	457	1	2	5.416627883911133	4.526219367980957	1.1084446907043457
the	457	2	3	1.1580240726470947	5.748800754547119	0
<unk>	457	3	5	1.9612237215042114	8.713299751281738	0
<unk>	457	4	5	2.6985058784484863	6.792922496795654	1.920377254486084
is	457	5	2	6.556051731109619	7.038738250732422	0
difficult	457	6	9	12.364860534667969	6.517037391662598	0.5217008590698242
because	457	7	7	9.06997013092041	1.8955202102661133	4.621517181396484
of	457	8	2	1.21573007106781	3.494415760040283	0
the	457	9	3	1.0481785535812378	4.152300834655762	0
limited	457	10	7	9.276232719421387	10.679122924804688	0
data	457	11	4	9.717069625854492	9.589075088500977	1.090047836303711
from	457	12	4	4.205497741699219	6.010711669921875	3.5783634185791016
the	457	13	3	1.2035539150238037	6.691069602966309	0
sixteen	457	14	7	17.555559158325195	10.580126762390137	0
<unk>	457	15	5	5.177577018737793	5.456893444061279	5.123233318328857
<unk>	458	0	5	2.6835286617279053	5.634664058685303	0
some	458	1	4	10.182098388671875	6.5133161544799805	0
modern	458	2	6	10.849807739257812	7.428399085998535	0
<unk>	458	3	5	2.938671350479126	9.573819160461426	0
have	458	4	4	9.97086238861084	6.869849681854248	2.7039694786071777
proposed	458	5	8	11.695169448852539	5.093445777893066	1.7764039039611816
rational	458	6	8	20.745498657226562	5.895496368408203	0
<unk>	458	7	5	3.843681573867798	9.785383224487305	0
rather	458	8	6	10.749664306640625	6.044051647186279	3.7413315773010254
than	458	9	4	0.013389469124376774	0.14951471984386444	5.894536927342415
a	458	10	1	3.491421699523926	8.73117446899414	0
speculative	458	11	11	13.238786697387695	10.202170372009277	0
<unk>	458	12	5	4.388444900512695	9.882651329040527	0.31951904296875
for	458	13	3	5.730734348297119	5.530914783477783	4.351736545562744
the	458	14	3	1.8515431880950928	7.632176399230957	0
rise	458	15	4	14.056568145751953	10.43636703491211	0
and	458	16	3	4.406251430511475	1.7785776853561401	8.65778934955597
fall	458	17	4	9.716585159301758	10.548133850097656	0
in	458	18	2	7.780583381652832	1.133859634399414	9.414274215698242
<unk>	458	19	5	5.824620246887207	6.2618184089660645	0
For	459	0	3	7.691890239715576	5.634664058685303	0
<unk>	459	1	5	5.180822372436523	5.695069789886475	0
other	459	2	5	14.060637474060059	5.224521160125732	0.4705486297607422
<unk>	459	3	5	3.6425795555114746	8.733222961425781	0
such	459	4	4	10.402703285217285	5.185671329498291	3.5475516319274902
as	459	5	2	0.08257316797971725	0.7118251323699951	4.473846197128296
the	459	6	3	1.8207775354385376	6.090898513793945	0
<unk>	459	7	5	1.4554719924926758	8.186705589294434	0
also	459	8	4	13.08264446258545	6.15803337097168	2.028672218322754
had	459	9	3	7.835328578948975	8.756946563720703	0
high	459	10	4	9.98237419128418	5.950979232788086	2.805967330932617
prices	459	11	6	8.874223709106445	7.32767915725708	0
on	459	12	2	6.4555487632751465	5.15191650390625	2.17576265335083
the	459	13	3	0.8969739675521851	5.018740177154541	0.13317632675170898
<unk>	459	14	5	4.364136219024658	8.436466217041016	0
<unk>	459	15	5	3.5496110916137695	7.347665786743164	1.0888004302978516
which	459	16	5	8.39274787902832	6.019432544708252	1.328233242034912
then	459	17	4	9.424745559692383	6.910873889923096	0
fell	459	18	4	9.406764030456543	9.132816314697266	0
<unk>	459	19	5	7.124646186828613	5.831221580505371	3.3015947341918945
The	460	0	3	3.6612181663513184	5.634664058685303	0
high	460	1	4	10.512005805969238	10.153865814208984	0
prices	460	2	6	9.737428665161133	6.654641151428223	3.4992246627807617
may	460	3	3	8.000594139099121	7.505958080291748	0
also	460	4	4	5.594035625457764	4.169815540313721	3.3361425399780273
have	460	5	4	2.680119752883911	3.8090758323669434	0.36073970794677734
been	460	6	4	1.350527048110962	6.03787899017334	0
driven	460	7	6	11.972694396972656	9.456233024597168	0
by	460	8	2	2.0005276203155518	4.0327982902526855	5.423434734344482
expectations	460	9	12	14.552665710449219	6.347187042236328	0
of	460	10	2	5.206835746765137	3.8163466453552246	2.5308403968811035
a	460	11	1	4.6119384765625	5.6484904289245605	0
parliamentary	460	12	13	16.14274787902832	10.208527565002441	0
decree	460	13	6	14.076071739196777	10.446005821228027	0
that	460	14	4	5.174966812133789	3.6889920234680176	6.75701379776001
contracts	460	15	9	19.231815338134766	7.3927226066589355	0
could	460	16	5	11.882079124450684	5.4317731857299805	1.960949420928955
be	460	17	2	1.0395221710205078	4.585861682891846	0.8459115028381348
<unk>	460	18	5	4.860744476318359	9.415287017822266	0
for	460	19	3	5.549485206604004	5.409759521484375	4.005527496337891
a	460	20	1	3.4895741939544678	7.3947014808654785	0
small	460	21	5	8.306987762451172	9.979722023010254	0
<unk>	460	22	5	4.231407165527344	10.149919509887695	0
thus	460	23	4	16.584152221679688	7.140179634094238	3.009739875793457
lowering	460	24	8	16.128116607666016	9.185050964355469	0
the	460	25	3	1.28812837600708	5.735678672790527	3.4493722915649414
risk	460	26	4	9.87947940826416	11.071849822998047	0
to	460	27	2	6.806479454040527	1.4394489526748657	9.632400870323181
<unk>	460	28	5	5.658276081085205	7.726316452026367	0
Despite	461	0	7	11.852553367614746	5.634664058685303	0
these	461	1	5	4.722443103790283	4.996377944946289	0.6382861137390137
disagreements	461	2	13	12.46334457397461	9.785815238952637	0
about	461	3	5	7.393391132354736	4.00697135925293	5.778843879699707
whether	461	4	7	9.11900806427002	4.335562705993652	0
the	461	5	3	1.3997207880020142	5.465775489807129	0
phenomenon	461	6	10	12.954001426696777	10.952564239501953	0
technically	461	7	11	18.74039649963379	5.140953063964844	5.811611175537109
constituted	461	8	11	9.137824058532715	8.660514831542969	0
an	461	9	2	5.739716053009033	8.137561798095703	0.5229530334472656
economic	461	10	8	9.699993133544922	9.864964485168457	0
<unk>	461	11	5	5.878299713134766	9.266539573669434	0.5984249114990234
the	461	12	3	9.578794479370117	5.217297554016113	4.04924201965332
term	461	13	4	9.264989852905273	10.531867980957031	0
<unk>	461	14	5	5.4014410972595215	7.251289367675781	3.28057861328125
<unk>	461	15	5	4.236072063446045	6.865321159362793	0.3859682083129883
is	461	16	2	4.9872822761535645	6.7407636642456055	0.1245574951171875
still	461	17	5	6.649571418762207	8.010516166687012	0
often	461	18	5	10.182641983032227	8.456785202026367	0
used	461	19	4	4.7905097007751465	8.901392936706543	0
<unk>	461	20	5	9.625208854675293	4.128883361816406	4.772509574890137
to	461	21	2	4.270835876464844	5.080776691436768	0
refer	461	22	5	10.561517715454102	8.620865821838379	0
to	461	23	2	0.055958911776542664	0.4529799222946167	8.167885899543762
any	461	24	3	7.211969375610352	4.939909934997559	0
large	461	25	5	8.174018859863281	8.169988632202148	0
economic	461	26	8	9.007535934448242	10.364758491516113	0
<unk>	461	27	5	6.3400068283081055	9.437080383300781	0.927678108215332
when	461	28	4	10.283164978027344	4.333706855773926	5.1033735275268555
asset	461	29	5	18.651981353759766	6.371155738830566	0
prices	461	30	6	18.636674880981445	4.075889587402344	2.2952661514282227
deviate	461	31	7	20.97394371032715	4.275523662567139	0
from	461	32	4	2.6075937747955322	4.0304131507873535	0.24511051177978516
intrinsic	461	33	9	16.99860382080078	6.642997741699219	0
<unk>	461	34	5	7.710672378540039	4.65446138381958	1.9885363578796387
<unk>	462	0	5	2.6835286617279053	5.634664058685303	0
<unk>	462	1	5	2.626591682434082	6.5133161544799805	0
a	462	2	1	9.215046882629395	5.6060709953308105	0.9072451591491699
<unk>	462	3	5	1.8121616840362549	8.668481826782227	0
disorder	462	4	8	17.301427841186523	7.466494560241699	1.2019872665405273
characterized	462	5	13	14.966116905212402	5.666947841644287	1.799546718597412
by	462	6	2	0.545372724533081	2.254694938659668	3.412252902984619
<unk>	462	7	5	3.8865416049957275	5.803650856018066	0
<unk>	462	8	5	2.0133745670318604	7.274316310882568	0
<unk>	462	9	5	3.5051186084747314	5.42928409576416	1.8450322151184082
was	462	10	3	7.369426250457764	5.45871639251709	0
named	462	11	5	7.503271579742432	7.63051176071167	0
for	462	12	3	4.109501361846924	5.417107105255127	2.213404655456543
Dr.	462	13	3	14.669602394104004	5.801013469696045	0
Georges	463	0	7	15.789300918579102	5.634664058685303	0
<unk>	463	1	5	0.8056289553642273	4.356461524963379	1.2782025337219238
de	463	2	2	8.9038724899292	5.066377639770508	0
la	463	3	2	4.601987361907959	2.701167106628418	2.36521053314209
<unk>	463	4	5	0.6346507668495178	3.9078550338745117	0
the	463	5	3	8.7893648147583	5.643005847930908	0
pioneering	463	6	10	13.608485221862793	9.253164291381836	0
French	463	7	6	9.398757934570312	9.564460754394531	0
<unk>	463	8	5	3.6940624713897705	8.548447608947754	1.0160131454467773
who	463	9	3	9.654176712036133	7.326892375946045	1.221555233001709
first	463	10	5	10.173836708068848	7.287669658660889	0.03922271728515625
described	463	11	9	5.851192474365234	7.964414596557617	0
the	463	12	3	0.9153282642364502	4.305258750915527	3.65915584564209
condition	463	13	9	12.104945182800293	10.298676490783691	0
in	463	14	2	5.373207092285156	3.4939157962799072	6.804760694503784
an	463	15	2	5.377249240875244	6.677897930145264	0
<unk>	463	16	5	4.761117458343506	7.1035637855529785	0
French	463	17	6	11.839146614074707	9.020209312438965	0
<unk>	463	18	5	4.477083206176758	9.44297981262207	0
It	464	0	2	8.13441276550293	5.634664058685303	0
is	464	1	2	1.6889947652816772	3.7517857551574707	1.882878303527832
almost	464	2	6	8.692530632019043	6.980208396911621	0
always	464	3	6	6.400546073913574	8.47614860534668	0
in	464	4	2	6.384542942047119	7.862874984741211	0.6132736206054688
childhood	464	5	9	14.582250595092773	6.460864067077637	1.4020109176635742
that	464	6	4	4.992802143096924	5.2715044021606445	1.1893596649169922
the	464	7	3	2.585174322128296	7.618058204650879	0
early	464	8	5	11.293025016784668	10.957481384277344	0
symptoms	464	9	8	16.311296463012695	9.931777954101562	1.0257034301757812
of	464	10	2	0.8643998503684998	3.3961520195007324	6.53562593460083
<unk>	464	11	5	6.078990459442139	5.337934494018555	0
are	464	12	3	2.7244985103607178	7.099989414215088	0
first	464	13	5	10.75727367401123	8.638118743896484	0
<unk>	464	14	5	5.196490287780762	8.926107406616211	0
with	464	15	4	5.562852382659912	5.054994106292725	3.8711133003234863
the	464	16	3	2.098966598510742	6.949258804321289	0
average	464	17	7	9.465733528137207	10.312445640563965	0
onset	464	18	5	16.874937057495117	9.566052436828613	0.7463932037353516
between	464	19	7	7.7167439460754395	2.6969611644744873	6.869091272354126
the	464	20	3	1.6850886344909668	7.2984442710876465	0
ages	464	21	4	6.23606538772583	8.7827787399292	0
of	464	22	2	0.8468253016471863	1.9361404180526733	6.846638321876526
seven	464	23	5	7.1962080001831055	6.436288833618164	0
and	464	24	3	0.7407631874084473	3.429201126098633	3.0070877075195312
ten	464	25	3	5.680108547210693	7.126885414123535	0
<unk>	464	26	5	5.4566450119018555	6.35125732421875	0.7756280899047852
It	465	0	2	8.13441276550293	5.634664058685303	0
is	465	1	2	1.6889947652816772	3.7517857551574707	1.882878303527832
estimated	465	2	9	9.671721458435059	6.980208396911621	0
that	465	3	4	0.5481224656105042	2.596111536026001	4.38409686088562
two	465	4	3	6.845000267028809	6.685698986053467	0
hundred	465	5	7	5.765183925628662	8.095244407653809	0
thousand	465	6	8	3.7967448234558105	8.66932487487793	0
Americans	465	7	9	13.260448455810547	6.59077262878418	2.07855224609375
have	465	8	4	4.008121013641357	6.816220760345459	0
the	465	9	3	7.647834300994873	6.53848123550415	0.2777395248413086
most	465	10	4	4.953103542327881	9.897305488586426	0
severe	465	11	6	9.895910263061523	8.349621772766113	1.5476837158203125
form	465	12	4	8.852270126342773	10.350549697875977	0
of	465	13	2	0.3254508078098297	1.6914129257202148	8.659136772155762
<unk>	465	14	5	4.465737819671631	9.860248565673828	0
and	465	15	3	2.7249858379364014	6.7159271240234375	3.1443214416503906
as	465	16	2	9.856084823608398	9.969830513000488	0
many	465	17	4	5.48659610748291	6.80475378036499	3.165076732635498
as	465	18	2	0.6627157330513	3.9589216709136963	2.845832109451294
one	465	19	3	5.352136611938477	8.024459838867188	0
in	465	20	2	4.582242012023926	5.1210856437683105	2.903374195098877
a	465	21	1	4.812568664550781	5.597476005554199	0
hundred	465	22	7	8.484556198120117	9.827223777770996	0
people	465	23	6	6.707167148590088	6.482786178588867	3.344437599182129
exhibit	465	24	7	15.523462295532227	4.721319198608398	1.7614669799804688
<unk>	465	25	5	6.182158470153809	6.7181196212768555	0
and	465	26	3	3.1438958644866943	6.649311542510986	0.06880807876586914
less	465	27	4	9.78217601776123	7.750636100769043	0
complex	465	28	7	10.469663619995117	6.183775901794434	1.5668601989746094
symptoms	465	29	8	15.359914779663086	7.823862075805664	0
that	465	30	4	5.238314628601074	3.646906614303589	4.176955461502075
include	465	31	7	9.115814208984375	7.441354751586914	0
chronic	465	32	7	11.21191120147705	7.669296741485596	0
motor	465	33	5	11.306421279907227	9.087428092956543	0
and	465	34	3	3.5810182094573975	8.944449424743652	0.14297866821289062
vocal	465	35	5	10.231629371643066	9.063441276550293	0
<unk>	465	36	5	3.5216596126556396	9.610149383544922	0
or	465	37	2	6.344934463500977	5.284091472625732	4.3260579109191895
transient	465	38	9	17.356674194335938	8.687851905822754	0
<unk>	465	39	5	4.272496223449707	9.556209564208984	0
of	465	40	2	6.602522850036621	3.3029489517211914	6.253260612487793
<unk>	465	41	5	3.6944351196289062	8.300042152404785	0
For	466	0	3	7.691890239715576	5.634664058685303	0
the	466	1	3	1.3346110582351685	5.695069789886475	0
majority	466	2	8	8.156761169433594	8.418143272399902	0
of	466	3	2	0.26394081115722656	1.6922736167907715	6.725869655609131
people	466	4	6	8.978593826293945	4.155270576477051	0
diagnosed	466	5	9	18.022653579711914	5.388436794281006	0
with	466	6	4	0.1394476741552353	0.9186906814575195	4.469746112823486
the	466	7	3	0.9871625304222107	5.335158824920654	0
<unk>	466	8	5	2.911484718322754	10.691701889038086	0
<unk>	466	9	5	3.5920522212982178	6.0898919105529785	4.601809978485107
is	466	10	2	11.291851043701172	5.077659606933594	1.0122323036193848
not	466	11	3	5.9873247146606445	6.956354141235352	0
a	466	12	1	3.2329928874969482	8.443258285522461	0
chronic	466	13	7	17.8834171295166	9.924232482910156	0
condition	466	14	9	7.106879711151123	9.758620262145996	0.16561222076416016
with	466	15	4	6.256552696228027	4.482845783233643	5.2757744789123535
symptoms	466	16	8	16.426366806030273	7.136807918548584	0
lasting	466	17	7	14.686319351196289	3.9452624320983887	3.1915454864501953
a	466	18	1	7.505138397216797	5.483644962310791	0
<unk>	466	19	5	5.276474952697754	8.912995338439941	0
Rather	467	0	6	13.676148414611816	5.634664058685303	0
it	467	1	2	14.648665428161621	0.44853654503822327	5.1861275136470795
is	467	2	2	9.458277702331543	3.7522993087768555	0
a	467	3	1	3.023925542831421	7.916487216949463	0
condition	467	4	9	10.818035125732422	9.957316398620605	0
whose	467	5	5	11.43079948425293	3.200369119644165	6.75694727897644
severity	467	6	8	15.929655075073242	10.035419464111328	0
peaks	467	7	5	19.49860954284668	6.372306823730469	3.6631126403808594
in	467	8	2	4.6366095542907715	4.46496057510376	1.907346248626709
the	467	9	3	0.8046501874923706	4.796120643615723	0
early	467	10	5	8.429536819458008	8.775723457336426	0
