id,sentence
brown.43549,these included as one mr and mrs anthony payne who had checked in a little after noon the day before and had not checked out together
brown.43550,but gardner willings was not included
brown.43551,he had been at the dumont for almost a week
brown.43552,there was of course no special reason to believe that the man or woman they sought had stayed only overnight at the hotel
brown.43553,the twenty three or twenty two with the paynes themselves omitted provided merely a place to start and their identification was the barest of starts
brown.43554,with names and addresses listed verification came next
brown.43555,it would take time
brown.43556,it would almost inevitably trouble some water
brown.43557,i certainly was not at the dumont last night and my husband could not have been
brown.43558,he s in boston
brown.43559,of course he s in
brown.43560,the hotel king arthur across the street provided almost twice as many problems
brown.43561,the king arthur offered respectable and convenient lodgings to people from the suburbs who wanted to see a show and did not want heaven knew did not want
brown.43562,to lunge anxiously through crowded streets to railroad stations and at odd hours of night drive from smaller stations to distant homes probably through rain or in november something worse
brown.43563,the king arthur was less expensive than the dumont
brown.43564,the king arthur had fifty four overnighters again counting rooms rather than people
brown.43565,check the overnighters out
brown.43566,failing to find what was wanted as was most likely check out other guests with special but not exclusive attention to those with rooms on the street
brown.43567,anyone active enough can reach a roof wherever his room may be
brown.43568,and know while all this went on that there was no real reason to suppose that the murderer had been a guest in either hotel
brown.43569,it was not even certain the shot had been fired from either hotel
brown.43570,there were other roofs less convenient but not impossible
brown.43571,it is dull business detecting and hard on feet
brown.43572,there was also the one salient question to ask and ask widely did you notice anything out of the way
brown.43573,like for example a man carrying a twenty two rifle probably with a telescopic sight attached
brown.43574,there was of course no hope it really would be that simple
brown.43575,the sniper whether psychopathic marksman or murderer by intent would hardly have walked to his vantage point with rifle over shoulder whistling a marching tune
brown.43576,anybody carrying anything that might hide a rifle
brown.43577,long thin suitcase
brown.43578,or long fat suitcase for that matter
brown.43579,shrugs met that from room clerks from bellhops
brown.43580,who measures
brown.43581,but nothing it appeared long enough to attract attention
brown.43582,cases say for musical instruments
brown.43583,none noted at the dumont
brown.43584,several at the king arthur
brown.43585,a combo was staying there
brown.43586,and had been for a week
brown.43587,anything else
brown.43588,anything at all
brown.43589,shrugs met that
brown.43590,detective pearson eighteenth precinct thought for a time he might be on to something
brown.43591,a refuse bin at the dumont turned up a florist s box a very long box for very long stemmed flowers
brown.43592,traces of oil on green tissue
brown.43593,the lab to check
brown.43594,the lab sorry
brown.43595,no oil
brown.43596,anything at all strange
brown.43597,well a man had tried at the king arthur to register with an ocelot
brown.43598,at the dumont a guest had come in a collapsible wheel chair
brown.43599,at the king arthur one guest had had his head heavily bandaged and another had a bandaged foot and had walked with crutches
brown.43600,there had also been a man who must have had st vitus or something because he kept jerking his head
brown.43601,as reports dribbled in william weigand tossed them into the centrifuge which had become his head
brown.43602,mullins came in
brown.43603,there was no sign of mrs lauren payne at her house on nod road ridgefield connecticut
brown.43604,the house was modern large on five acres
brown.43605,must have cost plenty
brown.43606,the state cops would check from time to time
brown.43607,pass word when there was word to pass
brown.43608,weigand tossed this news into the centrifuge
brown.43609,sort things out damn it
brown.43610,sort out the next move
brown.43611,try to forget motive for the moment
brown.43612,consider opportunity
brown.43613,only those actually with payne when he was shot or who had left the party within not more than five minutes make five arbitrary positively had none
brown.43614,the norths
brown.43615,hathaway jerry s publicity director
brown.43616,livingston birdwood producer of uprising
brown.43617,they had been with payne when he was shot could not therefore have shot him from above
brown.43618,take gardner willings
brown.43619,he had left after the scuffle
brown.43620,had been seen to leave
brown.43621,he would have had ample time to go into a blind somewhere and wait his prey
brown.43622,consider him seriously therefore
brown.43623,intangibles entered then hunches which felt like facts
brown.43624,willings would ambush certainly
brown.43625,willings undoubtedly had
brown.43626,willings was presumably a better than average shot
brown.43627,but hunch now willings would not ambush anything which went on two legs instead of four
brown.43628,because if for no other reason willings would never for a moment suppose he was not bigger tougher than anything else that went on two legs
brown.43629,ambushes are laid by those who doubt themselves as any man may against a tiger
brown.43630,faith constable had had to go on from the party and had presumably gone on
brown.43631,to be checked out further
brown.43632,forget motive
brown.43633,no motive is a part of fact
brown.43634,nobody in his right mind punishes a quarter century old dereliction
brown.43635,grudges simply do not keep that well in a sane mind
brown.43636,faith constable had accomplished much in a quarter of a century
brown.43637,jeopardize it now to correct so old a wrong
brown.43638,bill shook his head
brown.43639,also he thought i doubt if she could hit the side of a barn with a shotgun
brown.43640,lauren herself
brown.43641,she had left the party early pleading a headache
brown.43642,no lack of opportunity presuming she had a gun
brown.43643,she might conceivably have brought one in in a large enough suitcase
brown.43644,check on the payne luggage
brown.43645,she might now have taken it away again
brown.43646,motive her husband wandering
brown.43647,bitter unreasoning jealousy
brown.43648,heaven knew it happened and hell knew it too
brown.43649,but it happened almost always among the primitive and usually among the very young
brown.43650,call it mentally young
brown.43651,call it retarded
brown.43652,there was nothing to indicate that lauren payne was primitive
brown.43653,she did not move in primitive circles
brown.43654,she was young but not that young
brown.43655,it occurred to bill weigand that he was on a hunch basis eliminating a good many
brown.43656,he reminded himself that all eliminations were tentative
brown.43657,he also reminded himself that he had an unusual number of possibilities
brown.43658,the masons mother or son or mother and son
brown.43659,opportunity was obvious
brown.43660,here too the cause to hate lay well back in the years
brown.43661,but bitterness had more cause to remain even increasingly to corrode
brown.43662,with the boy particularly
brown.43663,the boy had apparently if mrs macready was right in what she had told mullins only in recent months been forced to give up college to work as a busboy
brown.43664,seeing the man he blamed for this made much of youth and bitterness and
brown.43665,bill picked up the telephone
brown.43666,got mullins
brown.43667,send out a pickup on mrs mason and the boy when you ve got enough to go on bill said
brown.43668,mullins would do
brown.43669,a man named lars simon playwright director had expressed a wish that anthony payne drop dead
brown.43670,he would say of course that he had not really had any such wish
brown.43671,that what he had said was no more than one of those things one does say lightly meaning nothing
brown.43672,which probably would turn out to be true
brown.43673,which he obviously had to be given the opportunity to say
brown.43674,a man named blaine smythe with y and e but pronounced without them had been fired at payne s insistence
brown.43675,he was also if pam north was right a closer acquaintance of lauren payne s than she now was inclined to admit
brown.43676,he might deny the latter
brown.43677,would certainly deny any connection between the two things or any connection of either with murder
brown.43678,he would have to be given the opportunity
brown.43679,it was evident that mullins was the man to go
brown.43680,it was evident that a captain should remain at his desk directing with a firm hand and keeping a firm seat
brown.43681,bill weigand was good and tired of the wall opposite and the crack in the plaster
brown.43682,let mullins keep the firm seat
brown.43683,let stein
brown.43684,when siamese cats are intertwined it is difficult to tell where one leaves off and another begins
brown.43685,stilts and shadow on pam s bed appeared to be one cat rather large as siamese cats go and to be sure having two heads and two tails
brown.43686,on the other hand they or it seemed to have no legs whatever
brown.43687,pamela north said hi to her cats and added that proper cats met their humans at the door
brown.43688,of four dark brown ears one twitched slightly at this
brown.43689,all right pam said
brown.43690,i know it is not dinnertime
brown.43691,but at this the one too large cat suddenly became two cats stretching
brown.43692,shadow the more talkative began at once to talk her voice piteous
brown.43693,stilts a more direct cat leaped from the bed and trotted briskly toward the kitchen
brown.43694,shadow looked surprised wailed and trotted after her
brown.43695,the hell it is not dinnertime two waving tails told pam north
brown.43696,it was not whatever tale was told by tails
brown.43697,martha presumably would cope
brown.43698,she might be firm
brown.43699,it was most unlikely that she would be firm
brown.43700,they want to be fat cats pam thought and lighted a cigarette and leaned back on a chaise and considered pulling her thoughts together
brown.43701,after a time it occurred to her that her thoughts were not worth the trouble
brown.43702,a vague feeling that anthony payne had had it coming was hardly a thought and was in any event reprehensible
brown.43703,had faith constable s explanation of her confidence so uninvited been a little thin
brown.43704,that was more like a thought but not a great deal more
brown.43705,had that tall dark boy carrying trays too heavy for him found what he might have considered adulation of a man he probably hated more than he could bear
brown.43706,and possessed himself how
brown.43707,of a rifle and killed
brown.43708,pam found she had no answers
brown.43709,had only a hope
brown.43710,the poor kid the poor frail kid
brown.43711,some people have luck and some have no luck and that whatever people who prefer order say is the size of it
brown.43712,the poor unlucky
brown.43713,the telephone rang
brown.43714,pam realized to her surprise that she had been almost dozing
brown.43715,at four oclock in the afternoon
brown.43716,two martinis for lunch that was the trouble
brown.43717,i ought to remember
brown.43718,do not pretend
brown.43719,you do remember
brown.43720,you just hello
brown.43721,yes this is she
brown.43722,the voice had music in it
brown.43723,even with words coming too fast they came on the music of the voice
brown.43724,i said i would pam said
brown.43725,they wo not talk about who gave the information
brown.43726,not unless they have to
brown.43727,they do not mrs constable
brown.43728,not unless they have
brown.43729,she was interrupted
brown.43730,call this a cry for help faith constable said
brown.43731,through a door conveniently unlocked madden supplemented
brown.43732,that damn door said the police chief
brown.43733,a gift horse to be viewed with suspicion
brown.43734,madden s dark face wore a meditative look
brown.43735,if there was collusion between an outside murderer and a member of the household it would be an elementary precaution to check on the door later
brown.43736,and it makes a very poor red herring for an inside job
brown.43737,much better to break a cellar window
brown.43738,do not forget there was the hope it would pass for a natural death pauling reminded him
brown.43739,well with a house as big as that there must be at least one cellar window that would not be noticed right away unless there was a police investigation
brown.43740,and a pane of glass is not hard to
brown.43741,the telephone interrupted him
brown.43742,he scooped up the receiver and said police chief into the mouthpiece and then oh yes mr benson
brown.43743,i was hoping i d hear from you today
brown.43744,with his free hand he pulled a pad and pencil toward him and began to make notes as he listened saying uh huh and i see at intervals
brown.43745,at last he said well thank you for calling mr benson
brown.43746,although there was no doubt in my mind and we ve been handling it as one i am glad to have it made official
brown.43747,he hung up
brown.43748,coroner he said to madden
brown.43749,he s just heard from the pathologist who says mrs meeker apparently died from suffocation
brown.43750,pauling looked at his notes
brown.43751,many minute hemorrhages in the lungs
brown.43752,particles of lint and thread in the mouth and nostrils
brown.43753,scrapings from the bed linen identical with the lint and thread found in the nasal and oral cavities
brown.43754,no other cause of death apparent
brown.43755,trachea clear of mucus and foreign objects
brown.43756,brain examined for thrombosis clot or hemorrhage
brown.43757,no signs of these no gross hemorrhage of lungs heart brain or stomach
brown.43758,he paused
brown.43759,that s about it
brown.43760,oh the time of death
brown.43761,the duration of the digestive process varies the pathologist says but the empty stomach and the findings in the upper gastrointestinal tract indicate that mrs meeker died several hours after her seven oclock dinner
brown.43762,probably around midnight give or take an hour either way
brown.43763,pauling paused again
brown.43764,so there it is he said
brown.43765,not your problem of course unless johnston and the murderer are one and the same
brown.43766,they discussed this possibility
brown.43767,however likely it was pauling said he could not limit himself to it
brown.43768,he had to look for other prospects other motives until more conclusive evidence pointing to johnston came to light
brown.43769,madden with his investigation centered on the fraud said that tomorrow he would go to the bronx bank through which mrs meeker s checks to johnston had cleared
brown.43770,arthur williams had to be located they agreed
brown.43771,he might have been in collusion with johnston on the fraud
brown.43772,he might be mrs meeker s murderer or have played some part in her death
brown.43773,this was madden s suggestion
brown.43774,the police chief shook his head over it
brown.43775,if arthur williams was involved in the fraud or the murder then he too had another identity
brown.43776,no one the medfield police had questioned professed to know any more about him than about johnston
brown.43777,scholarship applicant
brown.43778,pauling looked doubtful
brown.43779,madden explained that he was thinking of an application sent directly to mrs meeker
brown.43780,then he asked to use the phone and called brian thayer who said that he was just leaving to keep a lunch date but would be home by two oclock
brown.43781,madden said that he would see him at two and made another call this one to mrs meeker s lawyers
brown.43782,mr hohlbein was out for the day but mr garth would be free at one thirty
brown.43783,the secretary s tone indicated that an appointment at such short notice was a concession for which madden should be duly grateful
brown.43784,he inferred that hohlbein and garth were high priced lawyers
brown.43785,he had lunch with pauling
brown.43786,promptly at one thirty he entered hohlbein and garth s elegant suite of offices in medfield s newest professional building
brown.43787,he disliked garth on sight conservative clothes and haircut smile a shade too earnestly boyish for a man who must be well into his thirties handclasp too consciously quick and firm
brown.43788,youngish man on the make madden labeled him and was ready to guess that in a correct not too pushing fashion the junior partner of the firm had political ambitions
brown.43789,that mrs garth would be impeccably suitable as the wife of a rising young lawyer
brown.43790,that there were three children two boys and a girl
brown.43791,that she was active in the woman s club and he in lions rotary and jaycee
brown.43792,and finally that neither of them had harbored an unorthodox opinion since their wedding day
brown.43793,madden knew that he could be completely wrong about all this but also knew that he would go right on disliking garth
brown.43794,garth was prepared to be helpful in what he referred to with fastidious distaste as this unfortunate johnston affair which would not he said more than once have ever come about if mrs meeker had only seen fit to consult mr hohlbein or him about it
brown.43795,madden regretted not being able to find fault with so true a statement
brown.43796,he asked to see a copy of mrs meeker s will
brown.43797,garth brought one out
brown.43798,the date october 8 1957 immediately caught the inspector s eye
brown.43799,fairly recent he remarked
brown.43800,was she in the habit of making new wills
brown.43801,oh no
brown.43802,she had reason to change the one she made right after mr meeker s death
brown.43803,her estate had grown considerably
brown.43804,she wanted to make a more equitable distribution of it among the groups that would benefit the most
brown.43805,particularly the scholarship fund
brown.43806,at the time the will was drawn mr hohlbein mentioned to me how mentally alert she seemed for her age knowing just what changes she wanted made and so forth
brown.43807,garth hesitated
brown.43808,mr hohlbein and i have noticed some lapses since though
brown.43809,most of them this past year i d say
brown.43810,even two or three years ago i doubt that she d have become involved in this unfortunate johnston affair
brown.43811,she d have consulted us you see
brown.43812,she always did before and showed the utmost confidence in whatever we advised
brown.43813,the inspector nodded doubting this
brown.43814,mrs meeker had not struck him as ready to seek anyone s advice least of all garth s
brown.43815,with her sharp tongue she d have cut his pompousness to ribbons
brown.43816,it would have been hohlbein who handled her affairs
brown.43817,madden settled back to read the will
brown.43818,he skimmed over the millions that went to meeker park medfield hospital the civic center the public health nursing association the library and so on pausing when he came to the scholarship fund
brown.43819,two millions were added to what had been set aside for it in mrs meeker s lifetime and the proviso made that as long as brian thayer continued to discharge his duties as administrator of the fund to the satisfaction of the board of trustees hereinafter appointed by the bank administering the estate he was to be retained in his present capacity at a salary commensurate with the increased responsibilities enlargement of the fund would entail
brown.43820,a splendid vote of confidence in thayer madden reflected
brown.43821,tenure too
brown.43822,very nice for him
brown.43823,he went on to personal bequests a list of names largely unknown to him
brown.43824,twenty five thousand to each of the great nieces in oregon not much to blood relatives out of millions ten thousand to this friend and that five thousand to another
brown.43825,to brian thayer the sum of ten thousand dollars
brown.43826,to the pecks ten thousand each
brown.43827,to joan sheldon the conditional bequest of ten thousand to be paid to her in the event that she was still in mrs meeker s employ at the time of the latter s death
brown.43828,no additional five thousand for each year after joan s twenty first birthday
brown.43829,mrs meeker had not got around to taking care of that
brown.43830,too bad madden thought
brown.43831,joan sheldon had earned the larger bequest
brown.43832,mr hohlbein was left twenty thousand garth ten
brown.43833,there were no other names madden recognized
brown.43834,arthur williams s might well have been included he felt
brown.43835,mrs meeker had spent a small fortune on a search for him but had made no provision for him in her will if he should be found after her death and had never mentioned his name to her lawyers
brown.43836,madden took up this point with garth who shrugged it off
brown.43837,old people have their idiosyncrasies
brown.43838,this one came a bit high at thirty thousand or more
brown.43839,well she had a number of them where money was concerned garth said
brown.43840,sometimes we d have trouble persuading her to make tax exempt charitable contributions and i ve known her to quarrel with a plumber over a bill for fixing a faucet
brown.43841,the next moment she d put another half million into the scholarship fund or thirty thousand into something as impractical as this unfortunate johnston affair
brown.43842,there was no telling how she d react to spending money
brown.43843,madden inquired next about the audit of the scholarship fund
brown.43844,there was an annual audit garth informed him
brown.43845,no discrepancies or shortages had ever been found
brown.43846,brian thayer was a thoroughly honest and competent administrator
brown.43847,his salary had reached the ten thousand mark
brown.43848,his expenses ran another four or five thousand
brown.43849,the lawyer did not know him very well although he saw him occasionally at some dinner party thayer like himself madden reflected was the extra man so prized by hostesses and found him easy enough to talk to
brown.43850,but he did not play golf did not seem to belong to any local clubs his work took him away a lot of course which probably accounted for his tendency to keep to himself
brown.43851,garth s glance began to flicker to his watch
brown.43852,he said that he had already told the police chief that he did not know what insurance man had recommended johnston to mrs meeker
brown.43853,he would offer no theory to account for her murder
brown.43854,the whole thing his manner conveyed was so far outside the normal routine of hohlbein and garth that it practically demanded being swept under the rug
brown.43855,no doubt mrs meeker had snubbed him many a time and he felt no grief over her passing
brown.43856,even so madden s dislike of the suave correct lawyer deepened
brown.43857,it would be all right with him he decided if his investigation of the fraud with its probable by product of murder led to garth s door
brown.43858,ten thousand dollar bequest
brown.43859,at first glance not much of a motive for a man of his standing
brown.43860,but for all his air of affluence who could tell what his private financial picture was
brown.43861,the inspector knew as he left that this was wishful thinking
brown.43862,nevertheless he made a mental note to look into garth s financial background
brown.43863,brian thayer had a downtown address
brown.43864,he lived in an apartment house not over three or four years old a reclaimed island of landscaped brick and glass on the fringe of the business district
brown.43865,he occupied a two bedroom apartment on the fourth floor using the second bedroom as his office
brown.43866,airy and bright the apartment was furnished with good modern furniture rugs and draperies
brown.43867,done by a professional decorator madden thought and somehow as impersonal as unremarkable as its occupant
brown.43868,in dunston the rent would run close to two hundred a month
brown.43869,in medfield perhaps twenty five less not all of it paid by thayer who could charge off one room on his expense account
brown.43870,he took madden into the room he used as an office
brown.43871,it contained a desk files a typewriter on a stand and two big leather armchairs
brown.43872,a newspaper open at stock market reports lay on one of them
brown.43873,thayer folded it up and offered a drink
brown.43874,the inspector declined
brown.43875,to begin the interview he asked if thayer with more time to think it over could add to what he had said the other day about johnston
brown.43876,thayer shook his head
brown.43877,it s all i think about too
brown.43878,that and her death
brown.43879,it s still unbelievable that it was murder
brown.43880,for all her domineering ways i ca not conceive of her having had a deadly enemy
brown.43881,dammit phil are you trying to wreck my career
brown.43882,because that s what you are doing wrecking it wrecking it wrecking it
brown.43883,griffith had confronted hoag on the building s front steps hoag had been permitted no further and backed him against a wrought iron railing
brown.43884,his rage had built up as he made his way here from the second floor helped by the quantity of champagne he had consumed
brown.43885,hoag said i did not send for you leigh
brown.43886,i want the captain in charge
brown.43887,where is he
brown.43888,phil for god s sake go away
brown.43889,the undersecretary s in there
brown.43890,i told you there s nothing between midge and me nothing
brown.43891,it s all in your mind
brown.43892,a couple of sobs escaped him followed by a sentiment that revealed his emotional state
brown.43893,why i am not fit to touch the hem of her garment
brown.43894,leigh get a grip on yourself
brown.43895,it s not about you or midge
brown.43896,i have some security information about the prime minister
brown.43897,griffith looked at him suspiciously through red rimmed eyes
brown.43898,not about me
brown.43899,you mean it phil
brown.43900,you would not pull my leg old man
brown.43901,i did get you on the platform this morning
brown.43902,i am not pulling your leg
brown.43903,will you call that captain
brown.43904,no use he wo not come
brown.43905,he peered closely at hoag in the gathering darkness
brown.43906,what happened to your head
brown.43907,i was hit knocked out
brown.43908,now will you get him
brown.43909,he says i am to take the message
brown.43910,he stared at hoag drunkenly
brown.43911,who d hit you in the head
brown.43912,it does not matter
brown.43913,you get back to the captain and tell him this somebody s going to take a shot at the prime minister and mahzeer is in on the plot
brown.43914,tell him under no circumstances to trust the prime minister with mahzeer
brown.43915,griffith said that s impossible
brown.43916,mahzeer s the ambassador
brown.43917,nevertheless it s true
brown.43918,griffith was trying to clear his head of the champagne fuzz that encased it
brown.43919,i ll show you how wrong you are
brown.43920,mahzeer and the prime minister are alone right now
brown.43921,he nodded triumphantly
brown.43922,so that proves it
brown.43923,hoag looked terrified
brown.43924,where are they
brown.43925,where d you expect the john
brown.43926,mahzeer s office
brown.43927,where is that
brown.43928,facing us two flights up
brown.43929,look old man you ca not go up
brown.43930,they wo not even let you in the front door
brown.43931,so why do not you be a good boy and
brown.43932,hoag grabbed him by the shoulders
brown.43933,listen to me leigh
brown.43934,if you want to spend another day in the state department another day you get in there and tell that captain what i told you
brown.43935,he bit out the words
brown.43936,and you know i can do it
brown.43937,griffith raised placating hands
brown.43938,easy does it phil
brown.43939,i was just going
brown.43940,i am on my way
brown.43941,he turned and fled into the house and made his way up the marble stairs without once looking back
brown.43942,on the second landing he paused to look for docherty did not see him and accepted a glass of champagne
brown.43943,he took several large swallows recollected that docherty had gone up another flight and decided he would be wise to cover himself by finding him
brown.43944,the way hoag was no telling what he might say or do
brown.43945,he finished his champagne and climbed uncertainly to the next landing
brown.43946,at the top a uniformed officer blocked further progress
brown.43947,yes what is it
brown.43948,he asked
brown.43949,i want captain docherty
brown.43950,he spotted docherty coming out of a room at the far end of the corridor and called to him
brown.43951,docherty said it s okay bonfiglio let him by
brown.43952,they walked toward each other
brown.43953,griffith said hoag told me to tell you he waited until they were close
brown.43954,it was hideously embarrassing not to let the prime minister be alone with mahzeer
brown.43955,griffith looked half crocked to the captain
brown.43956,it would be just like him
brown.43957,why not
brown.43958,he claims mahzeer s in a plot to kill the pm
brown.43959,docherty went taut was it possible
brown.43960,could the ambassador himself be the man on this side the prime minister feared
brown.43961,not possible he thought
brown.43962,the prime minister knew who his enemy was here
brown.43963,he was not going to allow himself to be led meekly to the slaughter
brown.43964,and if by some wild chance mahzeer was the man he would not dare try anything now not after docherty had looked in on the two of them to see that all was well
brown.43965,docherty was damned if he would make a fool of himself again the way he had earlier over the laundry truck
brown.43966,one more muddleheaded play like that one and they d be leading him away
brown.43967,still this had to be checked out
brown.43968,where d your friend hoag get his information
brown.43969,he asked
brown.43970,have not the faintest captain
brown.43971,would you mind sending him up here
brown.43972,i d like to talk to him
brown.43973,troubled he continued along the corridor poking his head into the next office for a careful look around
brown.43974,but hoag had not stayed on the front steps when griffith disappeared into the building
brown.43975,he was unwilling to rely on griffith s carrying his message and he had no confidence the police would act on it
brown.43976,if mahzeer was alone with the prime minister he could be arranging his execution while hoag stood out here shivering in the darkening street
brown.43977,he would have to do something on his own
brown.43978,but what
brown.43979,the door opened and three men and a woman in a sari swept past him and down the stairs
brown.43980,in the lighted interior he saw other men and women struggling into their wraps
brown.43981,these were the early departures
brown.43982,in half an hour the reception would be over
brown.43983,if mahzeer was planning to set up the prime minister for muller he would have to do it in the next few minutes
brown.43984,hoag descended the stone steps to the street and looked up at the building
brown.43985,wide windows with many small leaded panes swept across the upper stories
brown.43986,on the second floor he saw the animated faces of the party guests
brown.43987,the scene looked like a christmas card
brown.43988,on the third floor one of the two windows was lighted
brown.43989,it was framed in maroon drapes and no faces were visible
brown.43990,this would be mahzeer s office
brown.43991,he and the prime minister would be back from the window seated at mahzeer s desk
brown.43992,they would be going over papers mahzeer had saved as excuse for just such a meeting
brown.43993,in a minute or five minutes the business would be done
brown.43994,mahzeer would stand up the prime minister would follow
brown.43995,mahzeer would direct the prime minister s attention to something out the window and would guide him forward and then step to one side
brown.43996,the single shot would come
brown.43997,hoag would carry its sound to his grave
brown.43998,mahzeer of course would be desolate
brown.43999,how was he to suspect that an assassin had been lurking somewhere across the street waiting for just such a chance
brown.44000,hoag turned
brown.44001,where across the street
brown.44002,where was muller waiting with the rifle
brown.44003,narrow four story buildings ran the length of the block like books tightly packed on a shelf
brown.44004,most of them could be eliminated
brown.44005,muller s would have to be one of the half dozen almost directly opposite
brown.44006,the legation was generously set back from the building line
brown.44007,if the angle of fire were too great the jutting buildings on either side would interfere
brown.44008,would the shot come from a roof
brown.44009,he ran his eye along the roof copings
brown.44010,almost at once a figure bulked up
brown.44011,but dully glinting on the dark form were the buttons and badge of a policeman
brown.44012,with a cop patrolling the road muller would have to be inside a building if he was here at all and not waiting for the prime minister somewhere between this street and the terminal building at la guardia airport
brown.44013,hoag crossed the narrow street squeezing between parked cars to reach the sidewalk
brown.44014,from this side he could see farther into the legation s third story window but he saw no faces
brown.44015,the room s occupants were still seated or they had been called into the hallway by an alarmed police captain
brown.44016,if only the latter were true
brown.44017,he walked rapidly along the buildings scanning their facades one was a club that was out
brown.44018,two others he ruled out because all their windows were lighted
brown.44019,that left three possibly four one looking much like the next
brown.44020,he climbed the steps of the first and opened the door to the vestibule
brown.44021,he quickly closed it again
brown.44022,he had assumed that all these buildings had been divided into apartments but this one from a glance at the hall furnishings was obviously still a functioning town house and its owners were in residence
brown.44023,that made it doubtful as the hiding place of a man whose plans had to be made in advance
brown.44024,he went on to the next building and found what he expected the mingled cooking aromas of a public vestibule
brown.44025,on one wall was the brass front of a row of mailboxes
brown.44026,there were six apartments
brown.44027,now what
brown.44028,the names on the mailboxes meant nothing to him
brown.44029,this was senseless he had no idea what to look for
brown.44030,he peered in the boxes themselves
brown.44031,all were empty except one and that one was jammed with letters and magazines
brown.44032,the occupants of apartment number 3 were probably away for a few days and not likely to return on a friday
brown.44033,had muller made the same deduction
brown.44034,muller was attracted to the lore of mailboxes
brown.44035,he opened the inner door
brown.44036,the cooking odors were stronger all over the city at this hour housewives would be fussing over stoves
brown.44037,he climbed as quickly as he could urge his body up the two unbroken flights to the third floor pulling himself along on a delicate balustrade all that remained of the building s beauty
brown.44038,he paused on the landing to steady his breathing and then bent to examine the single door by the light of the weak bulb overhead
brown.44039,now he was certain the lock had not yielded to muller s collection of keys
brown.44040,fresh scars showed that the door had been prized open
brown.44041,it had been shut again but the lock was broken
brown.44042,he noted with a thrill of fear that the door moved under his touch
brown.44043,what was he to do now
brown.44044,he had thought no further than finding muller
brown.44045,he realized now he had more than half hoped he would not find him that muller would not be here that the attempt would be scheduled for somewhere beyond hoag s control
brown.44046,he could not break in on an armed man
brown.44047,he would have to climb back down to the street and signal a cop
brown.44048,was there time
brown.44049,his thoughts were scattered by the sharp report of a rifle from the other side of the door
brown.44050,hoag pushed open the door at the far end of the long dark room muller was faintly silhouetted against the window the rifle still raised
brown.44051,he stood with his feet apart on a kitchen table he had dragged to the sill
brown.44052,he turned his head to the source of the disturbance and instantly back to the window and his rifle sight dismissing hoag for the moment with the same contempt he had shown in their encounter at hoag s apartment
brown.44053,hoag stretched his left hand to the wall and fumbled for the switch evil flourishes in the dark
brown.44054,the room was bathed in light at the instant muller s second shot came
brown.44055,muller nakedly exposed at the bright window like a deer pinned in a car s headlights threw down the rifle and turned to jump from the table
brown.44056,his face wore a look of outrage
brown.44057,a shot caught him and straightened him up in screaming pain
brown.44058,a following volley of shots shattered glass ripped the ceiling and sent him lurching heavily from the table
brown.44059,he was dead before his body made contact with the floor
brown.44060,hoag stumbled back into the hall leaned against the wall and started to retch
brown.44061,after captain docherty sent arleigh griffith for hoag he was able to complete his detailed inspection of the third floor and to receive a report from his man covering the floors above before griffith returned buoyed up by a brief stop for another glass of champagne
brown.44062,the safe at ingleside district station stands next to the gum machine in a narrow passageway that leads to captain harris s office to the left the lieutenant s office farther along and to the left and the janitor s supply closet straight ahead
brown.44063,the safe is a repository for three dead flashlight batteries a hundred and fifty unused left hand fingerprint cards a stack of unsold policemen s ball tickets from last year and thirty seven cents in coins and stamps
brown.44064,gun set the captain s fifth of hiram walker inside the safe before he reported to lt killpath though he knew that killpath s ulcer prevented him from making any untoward incursion on herman wolff s gift
brown.44065,it was more a matter of tact and also it was none of killpath s goddam business
brown.44066,he walked up to the lieutenant s office leaned wearily against the gun rack that housed four rifles and a gas gun nobody remembered having used and a submachine gun that was occasionally tried out on the academy range
brown.44067,he stared at the clerk who sat at a scarred and ancient fumed oak desk stuffing envelopes
brown.44068,where s the lieut
brown.44069,the clerk wagged his head toward the captain s office
brown.44070,gun went to the connecting door which was open and stood at attention while orville torrence killpath in full uniform finished combing his hair
brown.44071,the lieutenant s sparse brown hair was heavily pomaded and as killpath raked the comb through it it stuck together in thatches so that it looked like umbrella ribs clinging to his pink skull
brown.44072,the lieutenant eyed gun s reflection in the mirror over the washbowl and then glanced back at his own face moving the comb methodically around his head
brown.44073,leave me alone gun thought
brown.44074,fight with sam schaeffer fight with the whole damned bureau
brown.44075,but leave me alone
brown.44076,because i am looking for the son of a bitch that killed that old man and i am going to get him
brown.44077,if you just leave me to hell alone lieutenant
brown.44078,killpath peered through half closed lids at his reflection thrust up his chin in a gesture of satisfaction and about faced
brown.44079,gun waited for killpath to sit down behind the desk near the window
brown.44080,he sat stiff backed in a chair that did not swivel though it was obvious to gun that killpath felt his position as acting captain plainly merited a swivel chair
brown.44081,the desk before him was in no better repair than the rest of the furniture crowded into the room including wooden file cabinets with some of their pulls yanked off and a wardrobe stained with the roof seepage of countless seasons
brown.44082,killpath pulled one thin leg up clamping his arms around the shinbone to press his knee into an incredibly scrawny gut
brown.44083,it was the posture which the men had come to recognize as that of killpath defying his ulcer
brown.44084,he put his chin on his kneecap stretching his neck like that of a turkey on a chopping block and stared wordlessly at his sergeant
brown.44085,gun waited
brown.44086,the 745 bell rang and he could hear the outside doors bang shut closing in the assembled day watch
